order_id,order_date,customer_email,country,channel,product_sku,product_name,quantity,unit_price,order_total,weight,currency,status,,
ORD-101230,14-05-2026,customer0146@example.com,United Kingdom,social,FR-1120,Fell Runner Cap,1,71.1,71.1,0.085,GBP,completed,,12-06-2026
ORD-102674,27-04-2026,customer0409@example.com,GB,organic,FR-7781,Storm Overtrousers,3,149,447,0.41,EUR,completed,,14-05-2026
ORD-100122,16-05-2026,customer1313@example.com,GB,direct,FR-8890,Summit Down Gilet,2,45,90,0.38,EUR,completed,,04/27/2026
ORD-101161,27-03-2026,customer1173@example.com,gb,organic,FR-7781,Storm Overtrousers,2,89,178,410,GBP,completed,,16-05-2026
ORD-100562,24-06-2026,customer0207@example.com,UK,paid_search,FR-3345,CafÃ© Latte Mug,2,24,38.4,0.34,GBP,completed,,27-03-2026
ORD-102797,03-02-2026,customer0439@example.com,Ireland,direct,FR-5567,Merino Base Layer,3,129,387,190,GBP,completed,,24-06-2026
ORD-101974,14-06-2026,customer0605@example.com,UK,organic,FR-2210,Trail Softshell,1,£89.00,89,0.52,GBP,completed,,02-03-2026
ORD-100241,04-11-2026,customer0084@example.com,Ireland,organic,FR-9902,Trekking Poles,3,£149.00,447,520,GBP,completed,,14-06-2026
ORD-102648,04-09-2026,customer1353@example.com,United Kingdom,social,FR-3345,CafÃ© Latte Mug,1,71.1,71.1,340,GBP,completed,,11-04-2026
ORD-102840,29-04-2026,customer0529@example.com,Germany,social,FR-8890,Summit Down Gilet,2,45,90,0.38,GBP,completed,,09-04-2026
ORD-102894,28-01-2026,customer0310@example.com,GB,paid_search,FR-9902,Trekking Poles,1,149,149,520,GBP,completed,,29-04-2026
ORD-102554,06-01-2026,customer1222@example.com,Germany,paid_search,FR-8890,Summit Down Gilet,1,79,79,0.38,GBP,completed,,28-01-2026
ORD-100915,03-12-2026,customer0325@example.com,GB,social,FR-5567,Merino Base Layer,2,24,48,190,GBP,completed,,01-06-2026
ORD-102083,25-03-2026,customer1174@example.com,Germany,email,FR-7781,Storm Overtrousers,1,45,45,410,GBP,completed,,12-03-2026
ORD-101901,06-11-2026,customer1071@example.com,ireland,organic,FR-9902,Trekking Poles,2,116.1,232.2,0.52,GBP,refunded,,25-03-2026
ORD-102597,27-02-2026,customer0802@example.com,UK,paid_search,FR-5567,Merino Base Layer,1,129,129,190,GBP,completed,,11-06-2026
ORD-101351,02-02-2026,customer0840@example.com,GB,organic,FR-9902,Trekking Poles,2,45,90,520,GBP,completed,,27-02-2026
ORD-100105,06-11-2026,customer0345@example.com,France,organic,FR-4471,Alpine Jacket,3,80.1,240.3,0.64,EUR,completed,,02-02-2026
ORD-100812,01-10-2026,customer0378@example.com,Germany,direct,FR-1120,Fell Runner Cap,1,12.5,10,85,GBP,completed,,11-06-2026
ORD-100765,19-05-2026,customer0822@example.com,Germany,paid_search,FR-1120,Fell Runner Cap,2,45,90,0.085,EUR,refunded,,10-01-2026
ORD-101410,01-05-2026,customer0220@example.com,Ireland,organic,FR-5567,Merino Base Layer,1,71.1,71.1,0.19,GBP,completed,,19-05-2026
ORD-100210,03-09-2026,customer0796@example.com, UK,organic,FR-4471,Alpine Jacket,3,71.1,181.31,640,GBP,completed,,05-01-2026
ORD-100330,01-06-2026,customer0256@example.com,ireland,social,FR-3345,CafÃ© Latte Mug,2,45,90,340,GBP,completed,,09-03-2026
ORD-102211,13-03-2026,customer0126@example.com,Ireland,organic,FR-4471,Alpine Jacket,1,24,24,640,GBP,completed,,06-01-2026
ORD-102642,02-01-2026,customer1052@example.com, UK,social,FR-1120,Fell Runner Cap,2,134.1,268.2,85,EUR,completed,,13-03-2026
ORD-100067,17-05-2026,customer0288@example.com,United Kingdom,organic,FR-5567,Merino Base Layer,1,116.1,116.1,0.19,GBP,refunded,,01-02-2026
ORD-101690,18-06-2026,customer1065@example.com,France,organic,FR-4471,Alpine Jacket,1,71.1,71.1,0.64,GBP,completed,,17-05-2026
ORD-102981,05-06-2026,customer0743@example.com,GB,direct,FR-7781,Storm Overtrousers,3,24,72,0.41,GBP,completed,,18-06-2026
ORD-101264,13-04-2026,customer0163@example.com,uk ,email,FR-1120,Fell Runner Cap,2,12.5,25,85,EUR,completed,,06-05-2026
ORD-101357,21-02-2026,customer0995@example.com,ireland,organic,FR-1120,Fell Runner Cap,1,40.5,40.5,85,GBP,completed,,13-04-2026
ORD-101370,14-06-2026,customer0500@example.com,Germany,email,FR-1120,Fell Runner Cap,2,80.1,160.2,0.085,GBP,completed,,21-02-2026
ORD-102002,05-04-2026,customer0569@example.com,ireland,social,FR-4471,Alpine Jacket,2,GBP116.10,232.2,0.64,GBP,completed,,14-06-2026
ORD-102205,14-06-2026,customer0237@example.com,UK,paid_search,FR-5567,Merino Base Layer,-1,£85.50,-85.5,0.19,EUR,completed,,04-05-2026
ORD-101699,20-05-2026,customer0872@example.com,Ireland,social,FR-4471,Alpine Jacket,1,129,129,0.64,EUR,completed,,14-06-2026
ORD-100377,23-02-2026,customer0221@example.com,ireland,paid_search,FR-4471,Alpine Jacket,2,95,190,640,GBP,completed,,20-05-2026
ORD-101703,02-07-2026,customer0188@example.com,uk ,email,FR-7781,Storm Overtrousers,1,GBP45.00,45,410,GBP,completed,,23-02-2026
ORD-101561,08-05-2026,customer0578@example.com,Germany,direct,FR-8890,Summit Down Gilet,1,79,79,0.38,GBP,completed,,07-02-2026
ORD-102712,23-01-2026,customer0710@example.com,ireland,organic,FR-1120,Fell Runner Cap,2,95,190,85,EUR,completed,,05-08-2026
ORD-100011,10-02-2026,customer1074@example.com,uk ,paid_search,FR-9902,Trekking Poles,1,129,129,520,GBP,completed,,23-01-2026
ORD-101018,15-03-2026,customer0758@example.com,France,email,FR-5567,Merino Base Layer,1,12.5,12.5,190,GBP,completed,,02-10-2026
ORD-101641,24-06-2026,customer0436@example.com,Germany,paid_search,FR-1120,Fell Runner Cap,1,45,45,0.085,GBP,completed,,15-03-2026
ORD-100058,15-04-2026,customer0043@example.com,ireland,email,FR-3345,CafÃ© Latte Mug,3,95,285,340,GBP,refunded,,24-06-2026
ORD-101615,03-03-2026,customer0818@example.com,Germany,social,FR-3345,CafÃ© Latte Mug,1,79,79,340,EUR,refunded,,15-04-2026
ORD-101171,06-07-2026,customer0726@example.com,France,social,FR-3345,CafÃ© Latte Mug,1,89,89,0.34,EUR,refunded,,03-03-2026
ORD-100357,01-09-2026,customer0901@example.com,United Kingdom,email,FR-3345,CafÃ© Latte Mug,2,40.5,81,340,GBP,refunded,,07-06-2026
ORD-102092,29-01-2026,customer0778@example.com,ireland,organic,FR-4471,Alpine Jacket,3,£24.00,72,640,EUR,completed,,09-01-2026
ORD-101359,07-03-2026,customer0570@example.com,uk ,social,FR-5567,Merino Base Layer,1,89,89,190,EUR,refunded,,29-01-2026
ORD-102765,02-01-2026,customer0763@example.com,GB,social,FR-7781,Storm Overtrousers,2,134.1,268.2,410,GBP,completed,,03-07-2026
ORD-101891,26-04-2026,customer0257@example.com,Ireland,direct,FR-7781,Storm Overtrousers,1,95,95,0.41,EUR,completed,,01-02-2026
ORD-102424,04-12-2026,customer0007@example.com,Germany,organic,FR-5567,Merino Base Layer,2,12.5,25,190,GBP,completed,,04/26/2026
ORD-102130,06-04-2026,customer0030@example.com,ireland,organic,FR-1120,Fell Runner Cap,2,80.1,160.2,0.085,GBP,completed,,12-04-2026
ORD-101170,24-04-2026,customer0518@example.com,ireland,paid_search,FR-7781,Storm Overtrousers,1,129,129,0.41,GBP,refunded,,04-06-2026
ORD-102423,13-05-2026,customer0668@example.com,Germany,social,FR-2210,Trail Softshell,1,129,129,0.52,GBP,refunded,,24-04-2026
ORD-100457,15-05-2026,customer1300@example.com,gb,organic,FR-4471,Alpine Jacket,1,40.5,40.5,0.64,EUR,completed,,13-05-2026
ORD-102297,13-04-2026,customer1339@example.com,GB,email,FR-7781,Storm Overtrousers,2,79,158,410,GBP,refunded,,15-05-2026
ORD-102663,25-03-2026,customer1143@example.com,Germany,organic,FR-5567,Merino Base Layer,2,89,178,190,GBP,refunded,,13-04-2026
ORD-101360,13-04-2026,customer0553@example.com,UK,social,FR-7781,Storm Overtrousers,2,11.25,22.5,410,GBP,completed,,25-03-2026
ORD-102923,04-12-2026,customer0057@example.com,ireland,social,FR-9902,Trekking Poles,1,£95.00,95,520,GBP,completed,,13-04-2026
ORD-100891,22-01-2026,customer0359@example.com, UK,organic,FR-1120,Fell Runner Cap,2,GBP149.00,298,85,GBP,refunded,,12-04-2026
ORD-101108,29-01-2026,customer0133@example.com,ireland,email,FR-3345,CafÃ© Latte Mug,3,40.5,121.5,340,EUR,completed,,22-01-2026
ORD-102455,28-03-2026,customer0101@example.com,Ireland,organic,FR-7781,Storm Overtrousers,2,89,151.3,410,GBP,completed,,29-01-2026
ORD-102655,22-05-2026,customer0558@example.com,Germany,paid_search,FR-3345,CafÃ© Latte Mug,2,149,298,0.34,GBP,completed,,28-03-2026
ORD-102433,05-08-2026,customer0174@example.com,GB,paid_search,FR-5567,Merino Base Layer,2,12.5,25,0.19,GBP,completed,,22-05-2026
ORD-100514,15-05-2026,customer1179@example.com,gb,paid_search,FR-4471,Alpine Jacket,1,12.5,12.5,0.64,GBP,completed,,08-05-2026
ORD-100050,02-07-2026,customer0853@example.com,France,paid_search,FR-9902,Trekking Poles,1,71.1,71.1,520,GBP,refunded,,15-05-2026
ORD-102566,14-03-2026,customer0904@example.com,uk ,email,FR-1120,Fell Runner Cap,3,80.1,240.3,85,GBP,completed,,07-02-2026
ORD-100624,04-01-2026,customer0194@example.com,France,direct,FR-9902,Trekking Poles,1,95,95,520,GBP,completed,,14-03-2026
ORD-102540,17-03-2026,customer0878@example.com,gb,paid_search,FR-9902,Trekking Poles,3,40.5,97.2,520,EUR,completed,,01-04-2026
ORD-101001,13-04-2026,customer0024@example.com,United Kingdom,social,FR-8890,Summit Down Gilet,1,85.5,85.5,380,GBP,completed,,17-03-2026
ORD-101702,31-05-2026,customer0314@example.com,ireland,social,FR-3345,CafÃ© Latte Mug,1,12.5,12.5,0.34,GBP,completed,,13-04-2026
ORD-102885,16-01-2026,customer1285@example.com,France,organic,FR-8890,Summit Down Gilet,2,149,298,380,GBP,completed,,31-05-2026
ORD-102282,05-08-2026,customer0856@example.com,Ireland,paid_search,FR-4471,Alpine Jacket,2,89,178,0.64,GBP,completed,,01/16/2026
ORD-102992,03-06-2026,customer0005@example.com,France,paid_search,FR-8890,Summit Down Gilet,1,45,38.25,380,GBP,completed,,08-05-2026
ORD-100101,18-04-2026,customer0813@example.com,GB,organic,FR-1120,Fell Runner Cap,1,11.25,11.25,85,GBP,completed,,06-03-2026
ORD-102845,22-02-2026,customer0326@example.com,UK,organic,FR-1120,Fell Runner Cap,3,21.6,64.8,85,EUR,completed,,18-04-2026
ORD-102058,18-02-2026,customer1224@example.com,ireland,email,FR-5567,Merino Base Layer,2,79,158,190,GBP,refunded,,22-02-2026
ORD-102746,13-04-2026,customer0627@example.com,GB,paid_search,FR-9902,Trekking Poles,1,129,129,520,GBP,completed,,18-02-2026
ORD-102372,02-04-2026,customer0270@example.com,ireland,direct,FR-8890,Summit Down Gilet,1,12.5,10,380,GBP,completed,,13-04-2026
ORD-101547,19-05-2026,customer1251@example.com,Ireland,paid_search,FR-9902,Trekking Poles,1,45,45,0.52,EUR,completed,,04-02-2026
ORD-101297,06-03-2026,customer1374@example.com,GB,email,FR-8890,Summit Down Gilet,2,40.5,81,0.38,GBP,completed,,19-05-2026
ORD-101115,27-02-2026,customer0634@example.com,United Kingdom,direct,FR-9902,Trekking Poles,2,85.5,171,520,GBP,refunded,,03-06-2026
ORD-102078,27-02-2026,customer1212@example.com,gb,paid_search,FR-7781,Storm Overtrousers,2,80.1,160.2,410,GBP,completed,,02/27/2026
ORD-101072,14-04-2026,customer0528@example.com,UK,email,FR-9902,Trekking Poles,2,134.1,268.2,520,GBP,completed,,27-02-2026
ORD-100946,18-05-2026,customer0922@example.com,ireland,paid_search,FR-4471,Alpine Jacket,2,24,48,0.64,GBP,completed,,04/14/2026
ORD-100956,03-11-2026,customer0470@example.com,GB,email,FR-7781,Storm Overtrousers,3,89,213.6,410,GBP,completed,,18-05-2026
ORD-100172,24-02-2026,customer0321@example.com,United Kingdom,social,FR-8890,Summit Down Gilet,2,79,158,380,GBP,completed,,11-03-2026
ORD-100144,24-03-2026,customer0177@example.com,ireland,organic,FR-2210,Trail Softshell,2,116.1,232.2,520,EUR,refunded,,24-02-2026
ORD-102197,25-04-2026,customer0616@example.com,ireland,paid_search,FR-3345,CafÃ© Latte Mug,1,79,79,0.34,GBP,completed,,24-03-2026
ORD-101138,20-05-2026,customer0578@example.com, UK,direct,FR-2210,Trail Softshell,2,134.1,268.2,0.52,GBP,completed,,04/25/2026
ORD-100726,24-01-2026,customer0707@example.com, UK,email,FR-2210,Trail Softshell,1,95,95,520,GBP,refunded,,20-05-2026
ORD-100062,25-04-2026,customer0104@example.com,uk ,organic,FR-9902,Trekking Poles,1,129,129,0.52,GBP,completed,,01/24/2026
ORD-100518,15-02-2026,customer0618@example.com,Ireland,paid_search,FR-8890,Summit Down Gilet,1,129,129,380,GBP,refunded,,25-04-2026
ORD-100182,21-03-2026,customer0020@example.com,Germany,direct,FR-1120,Fell Runner Cap,3,129,387,85,GBP,completed,,15-02-2026
ORD-101845,05-01-2026,customer0931@example.com,Ireland,organic,FR-1120,Fell Runner Cap,2,79,158,0.085,GBP,completed,,03/21/2026
ORD-101706,21-03-2026,customer1349@example.com,GB,social,FR-4471,Alpine Jacket,3,79,237,640,GBP,completed,,01-05-2026
ORD-100474,03-01-2026,customer1376@example.com,UK,email,FR-2210,Trail Softshell,3,12.5,37.5,520,EUR,completed,,03/21/2026
ORD-101761,17-02-2026,customer0587@example.com, UK,organic,FR-3345,CafÃ© Latte Mug,1,GBP89.00,89,340,GBP,completed,,01-03-2026
ORD-100015,14-05-2026,customer0069@example.com,Ireland,social,FR-4471,Alpine Jacket,3,149,447,0.64,GBP,completed,,17-02-2026
ORD-101398,14-06-2026,customer1072@example.com,uk ,organic,FR-9902,Trekking Poles,1,89,89,0.52,GBP,refunded,,05/14/2026
ORD-102565,09-01-2026,customer1254@example.com,gb,organic,FR-5567,Merino Base Layer,1,116.1,104.49,190,EUR,completed,,14-06-2026
ORD-101530,01-08-2026,customer0381@example.com,GB,paid_search,FR-3345,CafÃ© Latte Mug,2,95,190,340,GBP,completed,,01-09-2026
ORD-102140,24-02-2026,customer1246@example.com,GB,direct,FR-5567,Merino Base Layer,1,45,45,190,GBP,completed,,08-01-2026
ORD-101248,16-03-2026,customer0408@example.com,France,organic,FR-5567,Merino Base Layer,2,149,298,190,GBP,completed,,24-02-2026
ORD-101977,04-10-2026,customer0695@example.com,uk ,paid_search,FR-7781,Storm Overtrousers,3,24,72,410,EUR,completed,,03/16/2026
ORD-102909,29-06-2026,customer0935@example.com,Ireland,paid_search,FR-8890,Summit Down Gilet,3,£116.10,278.64,0.38,GBP,completed,,10-04-2026
ORD-100958,06-04-2026,customer1256@example.com,gb,email,FR-4471,Alpine Jacket,1,134.1,134.1,0.64,GBP,completed,,29-06-2026
ORD-100564,01-07-2026,customer1099@example.com,UK,paid_search,FR-7781,Storm Overtrousers,3,11.25,33.75,410,GBP,completed,,04-06-2026
ORD-100974,05-09-2026,customer0971@example.com,Germany,direct,FR-7781,Storm Overtrousers,1,£21.60,21.6,0.41,GBP,completed,,07-01-2026
ORD-102281,11-06-2026,customer0259@example.com,Germany,direct,FR-8890,Summit Down Gilet,1,79,79,0.38,GBP,completed,,09-05-2026
ORD-101772,27-05-2026,customer1286@example.com,France,direct,FR-9902,Trekking Poles,1,129,129,0.52,GBP,refunded,,06-11-2026
ORD-100326,02-10-2026,customer0891@example.com, UK,email,FR-4471,Alpine Jacket,2,71.1,142.2,640,GBP,refunded,,05/27/2026
ORD-100839,07-05-2026,customer1341@example.com,uk ,direct,FR-4471,Alpine Jacket,2,21.6,43.2,0.64,GBP,completed,,10-02-2026
ORD-102348,04-03-2026,customer0054@example.com,GB,direct,FR-2210,Trail Softshell,1,129,129,520,GBP,refunded,,05-07-2026
ORD-101981,26-02-2026,customer0285@example.com,France,email,FR-8890,Summit Down Gilet,1,45,45,380,EUR,completed,,03-04-2026
ORD-100009,05-02-2026,customer0244@example.com,uk ,paid_search,FR-2210,Trail Softshell,3,11.25,33.75,520,GBP,completed,,26-02-2026
ORD-101705,03-07-2026,customer0487@example.com,Germany,social,FR-9902,Trekking Poles,1,129,129,520,GBP,completed,,02-05-2026
ORD-101976,15-03-2026,customer0958@example.com,Ireland,paid_search,FR-1120,Fell Runner Cap,1,89,89,85,EUR,refunded,,07-03-2026
ORD-102323,04-05-2026,customer0015@example.com,Ireland,social,FR-8890,Summit Down Gilet,1,134.1,134.1,380,EUR,completed,,15-03-2026
ORD-101277,04-08-2026,customer0307@example.com,Germany,email,FR-1120,Fell Runner Cap,1,45,45,85,EUR,refunded,,05-04-2026
ORD-100623,31-03-2026,customer1192@example.com,uk ,paid_search,FR-8890,Summit Down Gilet,2,89,178,380,GBP,completed,,08-04-2026
ORD-101735,28-04-2026,customer0732@example.com,gb,social,FR-2210,Trail Softshell,1,45,45,0.52,GBP,completed,,31-03-2026
ORD-102386,22-04-2026,customer1177@example.com,Ireland,organic,FR-1120,Fell Runner Cap,2,79,158,0.085,GBP,completed,,28-04-2026
ORD-102183,13-01-2026,customer1034@example.com,UK,social,FR-5567,Merino Base Layer,2,24,48,190,GBP,completed,,22-04-2026
ORD-102467,27-04-2026,customer1233@example.com,France,organic,FR-7781,Storm Overtrousers,1,89,89,0.41,GBP,completed,,13-01-2026
ORD-100076,06-05-2026,customer0560@example.com,ireland,organic,FR-1120,Fell Runner Cap,1,79,79,0.085,EUR,completed,,04/27/2026
ORD-101273,30-03-2026,customer0798@example.com,Ireland,organic,FR-4471,Alpine Jacket,2,149,298,640,GBP,refunded,,05-06-2026
ORD-101103,07-02-2026,customer0065@example.com,Ireland,direct,FR-9902,Trekking Poles,1,12.5,12.5,0.52,EUR,completed,,30-03-2026
ORD-102385,01-08-2026,customer1054@example.com,Germany,paid_search,FR-8890,Summit Down Gilet,1,24,24,380,GBP,completed,,02-07-2026
ORD-101836,17-04-2026,customer1157@example.com,GB,email,FR-4471,Alpine Jacket,2,24,48,640,EUR,completed,,08-01-2026
ORD-102452,15-02-2026,customer0441@example.com,GB,direct,FR-2210,Trail Softshell,1,21.6,21.6,520,GBP,completed,,17-04-2026
ORD-101442,16-04-2026,customer0418@example.com,France,direct,FR-9902,Trekking Poles,1,71.1,71.1,520,EUR,completed,,15-02-2026
ORD-102179,15-03-2026,customer0750@example.com,GB,organic,FR-5567,Merino Base Layer,1,129,129,190,GBP,completed,,16-04-2026
ORD-102783,14-06-2026,customer0642@example.com,uk ,social,FR-5567,Merino Base Layer,2,12.5,25,0.19,GBP,refunded,,15-03-2026
ORD-101047,05-01-2026,customer0895@example.com,Ireland,direct,FR-4471,Alpine Jacket,2,79,158,0.64,GBP,refunded,,14-06-2026
ORD-100280,16-04-2026,customer0151@example.com,France,email,FR-2210,Trail Softshell,-1,40.5,-40.5,520,GBP,completed,,01-05-2026
ORD-101206,07-05-2026,customer0629@example.com,GB,organic,FR-8890,Summit Down Gilet,2,21.6,43.2,0.38,GBP,completed,,16-04-2026
ORD-102611,21-02-2026,customer1079@example.com,ireland,social,FR-3345,CafÃ© Latte Mug,1,GBP149.00,149,340,GBP,completed,,05-07-2026
ORD-100867,04-02-2026,customer0084@example.com,France,social,FR-9902,Trekking Poles,3,129,387,520,GBP,completed,,21-02-2026
ORD-102447,05-04-2026,customer1386@example.com,GB,social,FR-4471,Alpine Jacket,1,149,149,0.64,GBP,completed,,02-04-2026
ORD-100341,05-12-2026,customer0805@example.com,uk ,direct,FR-4471,Alpine Jacket,2,12.5,25,0.64,GBP,completed,,04-05-2026
ORD-100777,18-03-2026,customer1233@example.com,GB,email,FR-1120,Fell Runner Cap,1,149,149,85,EUR,completed,,12-05-2026
ORD-102050,15-02-2026,customer0051@example.com,France,paid_search,FR-7781,Storm Overtrousers,2,149,298,410,GBP,completed,,18-03-2026
ORD-100486,01-11-2026,customer0135@example.com,UK,paid_search,FR-2210,Trail Softshell,1,24,24,520,GBP,refunded,,02/15/2026
ORD-101572,30-03-2026,customer1331@example.com,uk ,organic,FR-3345,CafÃ© Latte Mug,2,11.25,22.5,340,GBP,completed,,11-01-2026
ORD-100651,17-01-2026,customer0669@example.com,GB,paid_search,FR-4471,Alpine Jacket,2,71.1,142.2,640,GBP,completed,,30-03-2026
ORD-100741,02-04-2026,customer0845@example.com,gb,paid_search,FR-9902,Trekking Poles,2,149,298,520,GBP,completed,,17-01-2026
ORD-100069,05-10-2026,customer0532@example.com,UK,paid_search,FR-7781,Storm Overtrousers,1,134.1,134.1,0.41,EUR,completed,,04-02-2026
ORD-101107,17-06-2026,customer0932@example.com,Ireland,paid_search,FR-3345,CafÃ© Latte Mug,1,134.1,134.1,0.34,EUR,refunded,,10-05-2026
ORD-100223,16-01-2026,customer0964@example.com, UK,social,FR-4471,Alpine Jacket,1,129,129,640,GBP,completed,,17-06-2026
ORD-102394,31-05-2026,customer0616@example.com, UK,social,FR-9902,Trekking Poles,1,11.25,11.25,0.52,GBP,completed,,16-01-2026
ORD-100320,04-07-2026,customer0274@example.com, UK,organic,FR-9902,Trekking Poles,3,89,267,520,GBP,completed,,31-05-2026
ORD-101320,28-01-2026,customer0121@example.com,UK,organic,FR-7781,Storm Overtrousers,2,129,258,410,GBP,completed,,07-04-2026
ORD-102468,02-12-2026,customer1032@example.com,UK,organic,FR-2210,Trail Softshell,1,£45.00,45,520,EUR,completed,,28-01-2026
ORD-101039,05-04-2026,customer0169@example.com,Ireland,organic,FR-3345,CafÃ© Latte Mug,1,£80.10,80.1,0.34,GBP,completed,,12-02-2026
ORD-102056,29-04-2026,customer0778@example.com,United Kingdom,paid_search,FR-7781,Storm Overtrousers,1,80.1,80.1,0.41,EUR,refunded,,04-05-2026
ORD-101746,20-03-2026,customer0346@example.com,France,paid_search,FR-5567,Merino Base Layer,1,85.5,85.5,190,GBP,completed,,29-04-2026
ORD-100165,30-04-2026,customer1362@example.com,Ireland,organic,FR-9902,Trekking Poles,3,12.5,37.5,0.52,GBP,refunded,,20-03-2026
ORD-102219,03-11-2026,customer0567@example.com,uk ,paid_search,FR-3345,CafÃ© Latte Mug,2,£89.00,178,340,GBP,completed,,04/30/2026
ORD-101354,13-02-2026,customer0483@example.com, UK,social,FR-8890,Summit Down Gilet,1,11.25,11.25,380,GBP,completed,,11-03-2026
ORD-101243,02-11-2026,customer0471@example.com,uk ,direct,FR-7781,Storm Overtrousers,2,45,90,410,GBP,refunded,,13-02-2026
ORD-102484,17-03-2026,customer0147@example.com,UK,paid_search,FR-4471,Alpine Jacket,1,89,89,640,GBP,refunded,,11-02-2026
ORD-100222,16-03-2026,customer0112@example.com,UK,paid_search,FR-9902,Trekking Poles,1,12.5,12.5,520,GBP,completed,,17-03-2026
ORD-101835,30-06-2026,customer1052@example.com, UK,direct,FR-7781,Storm Overtrousers,1,£21.60,21.6,0.41,EUR,completed,,16-03-2026
ORD-101174,04-04-2026,customer0227@example.com, UK,email,FR-8890,Summit Down Gilet,2,40.5,81,380,GBP,refunded,,30-06-2026
ORD-101513,22-05-2026,customer1047@example.com,uk ,email,FR-2210,Trail Softshell,1,129,129,0.52,GBP,completed,,04-04-2026
ORD-100717,01-06-2026,customer0961@example.com,ireland,direct,FR-1120,Fell Runner Cap,1,149,149,85,GBP,refunded,,22-05-2026
ORD-102137,05-01-2026,customer1237@example.com,Ireland,paid_search,FR-8890,Summit Down Gilet,1,12.5,12.5,0.38,GBP,completed,,06-01-2026
ORD-100533,04-12-2026,customer1163@example.com,gb,organic,FR-3345,CafÃ© Latte Mug,2,21.6,34.56,340,EUR,completed,,01-05-2026
ORD-100674,20-03-2026,customer0799@example.com,France,email,FR-5567,Merino Base Layer,2,£71.10,142.2,190,EUR,completed,,12-04-2026
ORD-102436,13-04-2026,customer0071@example.com,United Kingdom,direct,FR-5567,Merino Base Layer,1,116.1,116.1,190,GBP,refunded,,20-03-2026
ORD-102674,27-04-2026,customer0409@example.com,GB,organic,FR-7781,Storm Overtrousers,3,149,447,0.41,EUR,completed,,04/13/2026
ORD-101732,31-03-2026,customer0732@example.com,Germany,paid_search,FR-3345,CafÃ© Latte Mug,2,149,253.3,340,EUR,completed,,04/27/2026
ORD-101960,10-04-2026,customer1169@example.com,Ireland,direct,FR-3345,CafÃ© Latte Mug,1,95,95,340,GBP,completed,,31-03-2026
ORD-102025,06-03-2026,customer0196@example.com,UK,social,FR-5567,Merino Base Layer,2,85.5,171,0.19,GBP,completed,,04-10-2026
ORD-101897,02-08-2026,customer0421@example.com,UK,email,FR-4471,Alpine Jacket,1,79,79,640,GBP,refunded,,03-06-2026
ORD-102709,25-06-2026,customer0625@example.com,GB,direct,FR-8890,Summit Down Gilet,2,116.1,232.2,0.38,GBP,refunded,,08-02-2026
ORD-100534,19-01-2026,customer0951@example.com,France,organic,FR-7781,Storm Overtrousers,1,149,149,410,GBP,completed,,25-06-2026
ORD-100614,21-01-2026,customer0944@example.com,uk ,organic,FR-3345,CafÃ© Latte Mug,3,89,267,340,GBP,completed,,19-01-2026
ORD-101569,21-06-2026,customer0516@example.com,United Kingdom,paid_search,FR-5567,Merino Base Layer,1,134.1,134.1,0.19,EUR,completed,,21-01-2026
ORD-102315,15-06-2026,customer0268@example.com,UK,organic,FR-4471,Alpine Jacket,1,116.1,116.1,0.64,GBP,refunded,,21-06-2026
ORD-101655,04-10-2026,customer0155@example.com,GB,social,FR-5567,Merino Base Layer,3,24,72,190,GBP,refunded,,06/15/2026
ORD-102518,22-06-2026,customer0297@example.com,uk ,social,FR-1120,Fell Runner Cap,1,116.1,116.1,0.085,GBP,completed,,10-04-2026
ORD-101141,07-02-2026,customer1343@example.com,ireland,email,FR-4471,Alpine Jacket,3,95,285,0.64,GBP,completed,,22-06-2026
ORD-102136,15-01-2026,customer1315@example.com,United Kingdom,paid_search,FR-1120,Fell Runner Cap,2,79,158,85,EUR,completed,,02-07-2026
ORD-102492,22-06-2026,customer1325@example.com,GB,social,FR-5567,Merino Base Layer,1,89,89,0.19,EUR,completed,,15-01-2026
ORD-102440,31-01-2026,customer0514@example.com,France,paid_search,FR-9902,Trekking Poles,2,89,142.4,520,GBP,completed,,22-06-2026
ORD-100716,16-02-2026,customer0722@example.com,ireland,paid_search,FR-9902,Trekking Poles,2,89,178,520,GBP,completed,,31-01-2026
ORD-100154,26-02-2026,customer0929@example.com,ireland,paid_search,FR-1120,Fell Runner Cap,3,11.25,33.75,85,EUR,completed,,16-02-2026
ORD-100119,19-03-2026,customer0192@example.com,GB,direct,FR-9902,Trekking Poles,1,85.5,85.5,520,GBP,completed,,26-02-2026
ORD-102504,02-11-2026,customer1224@example.com,gb,direct,FR-9902,Trekking Poles,2,21.6,43.2,520,GBP,completed,,03/19/2026
ORD-102148,06-05-2026,customer0429@example.com,France,email,FR-9902,Trekking Poles,2,45,90,0.52,GBP,completed,,11-02-2026
ORD-101008,21-04-2026,customer0316@example.com,United Kingdom,direct,FR-2210,Trail Softshell,1,11.25,11.25,0.52,EUR,refunded,,05-06-2026
ORD-102745,23-02-2026,customer0701@example.com,France,direct,FR-4471,Alpine Jacket,1,12.5,12.5,640,GBP,completed,,04/21/2026
ORD-100814,23-05-2026,customer1284@example.com,gb,direct,FR-9902,Trekking Poles,1,95,95,0.52,GBP,refunded,,23-02-2026
ORD-101016,14-06-2026,customer0394@example.com,gb,direct,FR-9902,Trekking Poles,1,79,67.15,0.52,GBP,completed,,23-05-2026
